"","gridid","glat","glon","vmax_gust","vmax_sust","dist_track","gust_dur","sust_dur","dist_track_dur","vavg_gust","vavg_sust","gust_15","sust_15","gust_20","sust_20","gust_30","sust_30","gust_50","sust_50"
"99","PH054121000",12.171,123.76,9.14826718943972,6.13977663720786,395.958750152694,0,0,0,2.37282645360686,1.59250097557507,0,0,0,0,0,0,0,0
"100","PH056202000",12.833,124.11,12.8065897489849,8.59502667717107,313.800220691912,0,0,0,3.02042625814001,2.02713171687249,0,0,0,0,0,0,0,0
"101","PH056203000",12.684,123.92,11.6715445429283,7.83325137109283,336.383643107163,0,0,0,2.83888563813829,1.90529237458946,0,0,0,0,0,0,0,0
"102","PH056204000",12.757,124.1,12.3730706731501,8.30407427728193,322.170889283147,0,0,0,2.9447705374384,1.9763560653949,0,0,0,0,0,0,0,0
"103","PH056205000",12.859,124.04,12.8185029935785,8.60302214334127,313.575982654486,0,0,0,3.03089227610566,2.0341558900038,0,0,0,0,0,0,0,0
"104","PH056206000",12.95,123.81,12.9996571683091,8.72460212638192,312.159606385386,0,0,0,3.06952508410725,2.06008394906527,0,0,0,0,0,0,0,0
"105","PH056207000",12.971,123.57,12.7236448076207,8.53935893128904,317.303561123681,0,0,0,3.03517475965043,2.03703004003385,0,0,0,0,0,0,0,0
"106","PH056208000",12.925,124.1,13.3086216867768,8.93196086360859,304.46549680211,0,0,0,3.10951411461993,2.08692222457714,0,0,0,0,0,0,0,0
"107","PH056209000",12.712,124.02,11.995449343024,8.05063714296915,329.714474486711,0,0,0,2.88553784774148,1.93660258237683,0,0,0,0,0,0,0,0
"108","PH056210000",12.811,123.97,12.4207045333827,8.33604331099507,321.23958209796,0,0,0,2.96918079437459,1.99273878817087,0,0,0,0,0,0,0,0
"109","PH056211000",12.809,123.88,12.2850856153475,8.24502390291779,325.063132711437,0,0,0,2.94796152597346,1.97849766843856,0,0,0,0,0,0,0,0
"110","PH056212000",12.589,124.03,11.390817960383,7.64484426871343,342.31509149921,0,0,0,2.77414250755007,1.86184060909401,0,0,0,0,0,0,0,0
"111","PH056213000",12.952,123.69,12.8260574084012,8.60809222040347,315.381302374675,0,0,0,3.04411344472528,2.04302915753375,0,0,0,0,0,0,0,0
"112","PH056214000",13.036,124.15,14.0681866658553,9.44173601735254,291.011722793545,0,0,0,3.23415037200014,2.17057071946318,0,0,0,0,0,0,0,0
"113","PH056215000",12.657,124.08,11.81391137082,7.92879957773158,333.426290705892,0,0,0,2.84644600647191,1.91036644729659,0,0,0,0,0,0,0,0
"114","PH056216000",13.018,123.99,13.6473763100337,9.15931295975419,299.007379510287,0,0,0,3.17902178183889,2.13357166566369,0,0,0,0,0,0,0,0
