typhoon,mun_code,maximum_24h
ketsana2009,PH175914000,1.689583333333333
ketsana2009,PH034926000,5.478333333333334
ketsana2009,PH086014000,1.2310185185185187
ketsana2009,PH012920000,2.3406250000000006
ketsana2009,PH013316000,1.602083333333333
ketsana2009,PH041023000,10.636111111111111
ketsana2009,PH076105000,1.6166666666666665
ketsana2009,PH086414000,0.634027777777778
ketsana2009,PH140122000,2.3756944444444446
ketsana2009,PH082620000,0.7201388888888892
ketsana2009,PH034927000,5.098958333333333
ketsana2009,PH067904000,1.807916666666667
ketsana2009,PH051604000,10.209999999999999
ketsana2009,PH035417000,7.320138888888889
ketsana2009,PH037708000,6.792013888888889
ketsana2009,PH041024000,7.408333333333332
ketsana2009,PH160309000,0.4601851851851852
ketsana2009,PH015535000,3.4375000000000004
ketsana2009,PH023130000,5.817187499999999
ketsana2009,PH036914000,4.4671875
ketsana2009,PH037111000,4.12875
ketsana2009,PH023131000,3.281818181818183
ketsana2009,PH023132000,5.611458333333334
ketsana2009,PH045811000,13.694270833333329
ketsana2009,PH031421000,8.792559523809524
ketsana2009,PH052009000,2.5881944444444445
ketsana2009,PH063041000,1.2506944444444443
ketsana2009,PH071238000,0.9065972222222224
ketsana2009,PH083743000,0.7152777777777777
ketsana2009,PH097324000,1.9770833333333335
ketsana2009,PH133907000,10.473958333333334
ketsana2009,PH166816000,0.6414772727272725
ketsana2009,PH037112000,3.0869791666666675
ketsana2009,PH045644000,6.867261904761905
ketsana2009,PH012820000,2.459375
ketsana2009,PH015536000,4.057083333333335
ketsana2009,PH041025000,9.9703125
ketsana2009,PH133904000,10.473958333333334
ketsana2009,PH023133000,5.105625
ketsana2009,PH097325000,2.3713541666666664
ketsana2009,PH043424000,13.66785714285714
ketsana2009,PH041026000,9.639583333333334
ketsana2009,PH054120000,2.9054687499999994
ketsana2009,PH082621000,1.3416666666666668
ketsana2009,PH015537000,5.365277777777776
ketsana2009,PH140123000,1.9078125000000001
ketsana2009,PH031422000,9.118750000000002
ketsana2009,PH063042000,0.578125
ketsana2009,PH060614000,1.812037037037037
ketsana2009,PH072243000,1.3875000000000002
ketsana2009,PH086415000,0.21458333333333338
ketsana2009,PH084820000,1.7550000000000006
ketsana2009,PH086015000,1.1125000000000005
ketsana2009,PH035418000,7.151562500000002
ketsana2009,PH175213000,5.291666666666667
ketsana2009,PH012921000,1.5760416666666668
ketsana2009,PH051609000,10.5078125
ketsana2009,PH084821000,0.9838541666666666
ketsana2009,PH175319000,1.6189692982456139
ketsana2009,PH021522000,2.6337500000000005
ketsana2009,PH012922000,1.4864583333333332
ketsana2009,PH021523000,1.709027777777778
ketsana2009,PH035419000,6.168749999999999
ketsana2009,PH133914000,12.052083333333334
ketsana2009,PH015538000,2.958854166666667
ketsana2009,PH063043000,1.2608333333333335
ketsana2009,PH012923000,1.5760416666666668
ketsana2009,PH074618000,1.6902777777777782
ketsana2009,PH012924000,1.9254166666666668
ketsana2009,PH037113000,1.946527777777777
ketsana2009,PH043426000,16.64652777777778
ketsana2009,PH112412000,0.6822916666666666
ketsana2009,PH133905000,10.473958333333334
ketsana2009,PH174005000,9.295370370370371
ketsana2009,PH175111000,3.6562499999999996
ketsana2009,PH051610000,9.87172619047619
ketsana2009,PH025012000,4.483928571428572
ketsana2009,PH072244000,0.8486111111111113
ketsana2009,PH083744000,0.4743055555555556
ketsana2009,PH175915000,1.5791666666666666
ketsana2009,PH036915000,4.408333333333333
ketsana2009,PH160310000,0.5291666666666666
ketsana2009,PH012925000,1.9828125000000003
ketsana2009,PH056215000,1.2947916666666668
ketsana2009,PH148107000,2.3447916666666666
ketsana2009,PH086016000,1.4607638888888888
ketsana2009,PH012926000,1.9468749999999995
ketsana2009,PH015539000,4.518750000000001
ketsana2009,PH023134000,4.559375000000001
ketsana2009,PH031423000,9.158854166666666
ketsana2009,PH043427000,17.276041666666664
ketsana2009,PH118604000,0.496875
ketsana2009,PH175917000,1.6145833333333328
ketsana2009,PH166721000,0.2635416666666666
ketsana2009,PH021524000,3.0120833333333334
ketsana2009,PH035420000,6.550000000000001
ketsana2009,PH086017000,0.8046296296296297
ketsana2009,PH034928000,5.603750000000002
ketsana2009,PH021525000,2.175520833333333
ketsana2009,PH041027000,8.058333333333332
ketsana2009,PH072245000,1.902083333333333
ketsana2009,PH012927000,1.8489583333333337
ketsana2009,PH160210000,0.15260416666666668
ketsana2009,PH012928000,2.019791666666667
ketsana2009,PH034929000,5.279166666666668
ketsana2009,PH050516000,3.1895833333333328
ketsana2009,PH021526000,2.606666666666666
ketsana2009,PH086018000,1.7593750000000004
ketsana2009,PH126318000,2.980208333333334
ketsana2009,PH013317000,2.2869791666666672
ketsana2009,PH015540000,3.983333333333334
ketsana2009,PH023136000,8.296874999999998
ketsana2009,PH035421000,6.635416666666667
ketsana2009,PH041028000,11.635069444444445
ketsana2009,PH112318000,0.4027777777777779
ketsana2009,PH013318000,1.6609374999999995
ketsana2009,PH157010000,0.29322916666666665
ketsana2009,PH103519000,1.2270833333333333
ketsana2009,PH104213000,3.8345833333333332
ketsana2009,PH061915000,1.2145833333333333
ketsana2009,PH063044000,0.7338541666666667
ketsana2009,PH118605000,1.6174999999999995
ketsana2009,PH045645000,13.803125
ketsana2009,PH012821000,2.1375000000000006
ketsana2009,PH035422000,6.764583333333334
ketsana2009,PH034917000,5.408333333333331
ketsana2009,PH060615000,1.613020833333333
ketsana2009,PH126512000,3.0971354166666676
ketsana2009,PH097214000,2.1005208333333334
ketsana2009,PH071239000,1.3333333333333333
ketsana2009,PH153808000,2.2677083333333328
ketsana2009,PH153837000,2.0041666666666664
ketsana2009,PH156612000,0.63375
ketsana2009,PH074619000,1.4439814814814815
ketsana2009,PH098313000,1.2614583333333333
ketsana2009,PH097215000,1.9293269230769232
ketsana2009,PH160314000,0.31826923076923075
ketsana2009,PH060616000,2.024107142857143
ketsana2009,PH072246000,1.5093750000000004
ketsana2009,PH097216000,1.218429487179487
ketsana2009,PH074620000,1.7260416666666671
ketsana2009,PH067905000,1.857916666666667
ketsana2009,PH097217000,3.872916666666667
ketsana2009,PH157011000,0.45744047619047623
ketsana2009,PH071240000,0.9833333333333335
ketsana2009,PH012929000,2.002083333333333
ketsana2009,PH061916000,0.9354166666666665
ketsana2009,PH071241000,1.1630208333333334
ketsana2009,PH086416000,0.9937500000000004
ketsana2009,PH042118000,11.0140625
ketsana2009,PH064526000,1.5490740740740743
ketsana2009,PH084822000,1.0369047619047622
ketsana2009,PH157004000,0.35083333333333333
ketsana2009,PH104214000,2.707638888888889
ketsana2009,PH012930000,2.5513888888888885
ketsana2009,PH097218000,1.8259615384615382
ketsana2009,PH043429000,17.145
ketsana2009,PH097219000,1.6497023809523814
ketsana2009,PH051734000,7.166406249999998
ketsana2009,PH076106000,1.4354166666666675
ketsana2009,PH097220000,1.585416666666667
ketsana2009,PH051735000,8.171875000000002
ketsana2009,PH015541000,2.782986111111111
ketsana2009,PH166722000,0.3020833333333333
ketsana2009,PH157005000,0.553472222222222
ketsana2009,PH166723000,0.2317708333333333
ketsana2009,PH175214000,5.705654761904763
ketsana2009,PH175324000,1.5497395833333332
ketsana2009,PH072247000,1.769583333333334
ketsana2009,PH086417000,0.8427083333333335
ketsana2009,PH021527000,2.923697916666667
ketsana2009,PH025013000,3.9104166666666664
ketsana2009,PH012822000,2.5776041666666676
ketsana2009,PH097340000,1.4583333333333337
ketsana2009,PH157006000,0.48611111111111116
ketsana2009,PH153817000,3.402314814814814
ketsana2009,PH015542000,1.6027777777777779
ketsana2009,PH037114000,4.530787037037036
ketsana2009,PH013319000,1.7201388888888889
ketsana2009,PH104323000,0.6881944444444446
ketsana2009,PH012931000,1.8006944444444448
ketsana2009,PH082622000,0.7049999999999997
ketsana2009,PH112414000,0.7194444444444446
ketsana2009,PH153640000,0.9708333333333335
ketsana2009,PH153812000,1.8995833333333334
ketsana2009,PH153824000,1.9453125
ketsana2009,PH103506000,1.4368055555555557
ketsana2009,PH153813000,1.6756944444444446
ketsana2009,PH101319000,0.9173611111111106
ketsana2009,PH150705000,1.7749999999999997
ketsana2009,PH126313000,2.452777777777778
ketsana2009,PH166724000,0.2572115384615384
ketsana2009,PH012932000,1.8385416666666667
ketsana2009,PH126316000,2.1208333333333336
ketsana2009,PH041029000,8.058333333333332
ketsana2009,PH083745000,2.7197916666666675
ketsana2009,PH097327000,1.1442708333333333
ketsana2009,PH072248000,1.45
ketsana2009,PH083746000,0.2854166666666666
ketsana2009,PH150713000,0.7942708333333334
ketsana2009,PH072249000,1.7152777777777777
ketsana2009,PH083747000,0.511011904761905
ketsana2009,PH144410000,1.908680555555555
ketsana2009,PH082623000,0.5325520833333334
ketsana2009,PH166725000,0.2633333333333333
ketsana2009,PH086024000,2.094791666666667
ketsana2009,PH042119000,8.280416666666666
ketsana2009,PH071242000,1.0312499999999998
ketsana2009,PH166817000,0.40740740740740744
ketsana2009,PH045646000,9.57482638888889
ketsana2009,PH166818000,0.8289351851851855
ketsana2009,PH103520000,2.1890625
ketsana2009,PH104324000,1.28125
ketsana2009,PH153638000,1.137152777777778
ketsana2009,PH012933000,1.7229166666666667
ketsana2009,PH137607000,13.152777777777779
ketsana2009,PH160311000,0.34062499999999996
ketsana2009,PH112322000,0.6861111111111108
ketsana2009,PH101320000,0.904296875
ketsana2009,PH086019000,0.6489583333333335
ketsana2009,PH034930000,5.311458333333335
ketsana2009,PH153816000,2.7205729166666663
ketsana2009,PH071243000,1.2809523809523808
ketsana2009,PH156613000,0.8510416666666668
ketsana2009,PH041030000,9.742708333333331
ketsana2009,PH051611000,9.867708333333335
ketsana2009,PH104325000,0.7104166666666667
ketsana2009,PH153821000,2.321875
ketsana2009,PH034931000,4.9875
ketsana2009,PH098314000,1.2093750000000003
ketsana2009,PH097328000,1.8071428571428572
ketsana2009,PH126314000,2.5416666666666665
ketsana2009,PH153626000,0.6791666666666667
ketsana2009,PH097221000,1.6972222222222222
ketsana2009,PH083748000,0.3703125
ketsana2009,PH045812000,16.183854166666663
ketsana2009,PH157007000,0.3696428571428571
ketsana2009,PH060417000,1.8486111111111108
ketsana2009,PH103521000,2.086979166666667
ketsana2009,PH104215000,2.1054166666666663
ketsana2009,PH126315000,3.377500000000001
ketsana2009,PH143214000,2.8479166666666664
ketsana2009,PH042120000,8.792708333333334
ketsana2009,PH061917000,1.5547348484848484
ketsana2009,PH156614000,0.889236111111111
ketsana2009,PH153627000,0.7166666666666668
ketsana2009,PH086020000,1.287847222222222
ketsana2009,PH112511000,0.34479166666666666
ketsana2009,PH074622000,2.2378472222222237
ketsana2009,PH041032000,8.569999999999999
ketsana2009,PH045813000,12.543749999999998
ketsana2009,PH175320000,1.8535119047619049
ketsana2009,PH015543000,5.104166666666667
ketsana2009,PH140124000,2.184375
ketsana2009,PH045814000,14.129166666666668
ketsana2009,PH042121000,7.773611111111111
ketsana2009,PH045648000,12.301250000000001
ketsana2009,PH060617000,2.1036458333333337
ketsana2009,PH051736000,3.4598958333333325
ketsana2009,PH097344000,1.674107142857143
ketsana2009,PH063045000,1.3010416666666662
ketsana2009,PH051737000,5.17013888888889
ketsana2009,PH140125000,2.5540178571428576
ketsana2009,PH143215000,2.3281249999999996
ketsana2009,PH041033000,8.273958333333331
ketsana2009,PH142710000,2.2586309523809516
ketsana2009,PH150706000,1.7451388888888888
ketsana2009,PH098315000,1.8675925925925927
ketsana2009,PH050518000,3.1413194444444454
ketsana2009,PH060607000,2.172916666666666
ketsana2009,PH064529000,0.9049999999999999
ketsana2009,PH072251000,1.0799479166666668
ketsana2009,PH083749000,0.5145833333333333
ketsana2009,PH086418000,0.36874999999999997
ketsana2009,PH133901000,10.473958333333334
ketsana2009,PH156615000,0.5984848484848485
ketsana2009,PH174006000,8.617261904761905
ketsana2009,PH042122000,10.181944444444442
ketsana2009,PH160312000,0.5979166666666665
ketsana2009,PH071244000,1.0304166666666668
ketsana2009,PH021528000,2.205902777777778
ketsana2009,PH141113000,2.4447916666666663
ketsana2009,PH168507000,0.32604166666666673
ketsana2009,PH013320000,2.293055555555555
ketsana2009,PH153628000,0.9359375000000001
ketsana2009,PH160211000,0.1142361111111111
ketsana2009,PH071245000,0.9385416666666669
ketsana2009,PH141114000,2.2658333333333336
ketsana2009,PH140126000,2.1772916666666666
ketsana2009,PH103522000,2.0928571428571434
ketsana2009,PH166727000,0.19513888888888886
ketsana2009,PH063046000,2.0072916666666667
ketsana2009,PH072252000,1.4442129629629623
ketsana2009,PH150707000,1.4828125000000005
ketsana2009,PH072253000,0.8739583333333333
ketsana2009,PH104216000,2.752777777777777
ketsana2009,PH153629000,1.3020833333333337
ketsana2009,PH021529000,3.372499999999999
ketsana2009,PH097330000,1.6908333333333332
ketsana2009,PH124714000,2.307986111111111
ketsana2009,PH023137000,6.7399999999999975
ketsana2009,PH083750000,1.3333333333333333
ketsana2009,PH098316000,1.6407407407407406
ketsana2009,PH126317000,2.233072916666667
ketsana2009,PH157008000,0.6350000000000001
ketsana2009,PH041034000,7.46125
ketsana2009,PH071246000,0.7053240740740742
ketsana2009,PH015544000,5.333333333333333
ketsana2009,PH150711000,2.071875
ketsana2009,PH045649000,12.269270833333332
ketsana2009,PH153815000,2.692534722222223
ketsana2009,PH015545000,3.492708333333333
ketsana2009,PH054121000,1.0054687500000001
ketsana2009,PH020906000,1.8166666666666667
ketsana2009,PH060618000,1.6824999999999994
ketsana2009,PH071247000,1.11375
ketsana2009,PH074623000,1.882291666666667
ketsana2009,PH064530000,1.6736111111111114
ketsana2009,PH074624000,0.9154166666666664
ketsana2009,PH160313000,0.45148809523809524
ketsana2009,PH036917000,5.541145833333334
ketsana2009,PH043430000,14.740972222222224
ketsana2009,PH084823000,0.6812500000000002
ketsana2009,PH175215000,6.047395833333334
ketsana2009,PH052010000,2.5923611111111113
ketsana2009,PH083751000,0.8633333333333334
ketsana2009,PH104326000,1.3661458333333332
ketsana2009,PH086021000,0.9201388888888892
ketsana2009,PH015547000,4.035937499999998
ketsana2009,PH025014000,3.653125000000001
ketsana2009,PH140127000,2.2135416666666665
ketsana2009,PH097341000,0.9951388888888889
ketsana2009,PH012823000,5.567992424242423
ketsana2009,PH051612000,12.962268518518522
ketsana2009,PH052011000,2.729687499999999
ketsana2009,PH153630000,1.2703703703703704
ketsana2009,PH097332000,1.2308189655172417
ketsana2009,PH074625000,1.8141666666666667
ketsana2009,PH034932000,4.985416666666667
ketsana2009,PH063047000,1.2972222222222223
ketsana2009,PH086023000,0.8781250000000002
