typhoon,mun_code,pre_max_6h,pre_max_24h,during_total_rainfall,during_max_rainfall,during_mean_rainfall,during_max_1h_intensity,during_max_3h_intensity,during_max_6h_intensity,post_max_6h,post_max_24h
vamco2020,PH021511000,103.98,182.28,7.260000000000001,1.62,0.5584615384615386,3.18,7.0,7.26,79.82000000000001,151.08
vamco2020,PH054107000,13.375,15.9125,234.1,12.9,3.8377049180327867,25.3625,58.2125,108.71249999999999,19.2125,21.45
vamco2020,PH104306000,18.0,25.3625,0.35625,0.35625,0.05089285714285714,0.35625,0.35625,,13.5875,16.075000000000003
vamco2020,PH126502000,25.17142857142857,28.114285714285714,8.014285714285714,2.257142857142857,1.1448979591836734,3.942857142857143,8.014285714285714,,3.957142857142857,6.799999999999999
vamco2020,PH072218000,21.566666666666666,46.73333333333333,3.366666666666667,0.7,0.480952380952381,1.2666666666666666,2.8999999999999995,,6.300000000000001,6.866666666666666
vamco2020,PH118201000,27.3,29.212500000000002,26.275000000000002,4.5125,1.0510000000000002,8.4875,22.6,26.2,17.825,22.5375
vamco2020,PH036905000,27.516666666666666,59.61666666666667,163.65,8.0,2.442537313432836,14.099999999999998,33.15,60.39999999999999,23.416666666666668,29.566666666666666
vamco2020,PH063015000,31.6125,64.85,10.850000000000001,2.575,0.5710526315789475,3.5125,6.7125,8.9375,7.4125,13.2125
vamco2020,PH104206000,15.425,27.725,6.375,2.15,0.9107142857142857,4.275,5.925,,3.6,7.4
vamco2020,PH175905000,30.05,31.175,186.50000000000003,9.375,3.8061224489795924,17.95,42.824999999999996,77.57499999999999,85.0,97.925
vamco2020,PH148102000,83.28461538461539,195.2076923076923,187.73846153846154,16.884615384615383,5.074012474012474,30.676923076923078,70.36923076923077,106.66153846153847,28.284615384615385,57.753846153846155
vamco2020,PH072219000,21.3,45.15,2.85,0.7,0.40714285714285714,1.0,2.2,,6.55,6.7
vamco2020,PH175906000,51.4,58.85,215.05,11.1,4.3887755102040815,21.549999999999997,59.0,105.5,4.85,5.6
vamco2020,PH023109000,85.64285714285714,263.2571428571428,241.89999999999995,20.52857142857143,4.3981818181818175,36.285714285714285,98.60000000000001,135.44285714285715,60.142857142857146,141.28571428571428
vamco2020,PH072220000,18.533333333333335,28.333333333333332,1.9333333333333333,0.7333333333333333,0.2761904761904762,1.2666666666666666,1.9333333333333331,,6.2,6.266666666666667
vamco2020,PH071215000,12.966666666666665,32.93333333333334,0.8333333333333333,0.6,0.11904761904761904,0.6,0.8333333333333333,,1.0666666666666662,1.1999999999999995
vamco2020,PH175309000,6.104,12.504,41.992,3.776,1.1349189189189188,6.9719999999999995,16.908,25.796000000000003,2.1199999999999997,5.199999999999999
vamco2020,PH071216000,12.825000000000001,32.45,0.75,0.5,0.10714285714285714,0.5,0.75,,1.125,1.425
vamco2020,PH166808000,12.783333333333333,13.316666666666666,4.733333333333333,0.8333333333333334,0.18933333333333333,1.6,3.1666666666666665,4.433333333333334,10.649999999999999,14.716666666666665
vamco2020,PH129804000,21.22,40.339999999999996,4.260000000000001,1.7600000000000002,0.6085714285714287,2.9400000000000004,4.260000000000001,,4.239999999999999,4.64
vamco2020,PH061901000,23.8,42.0,27.86,3.44,1.1144,6.26,10.06,15.26,44.42,50.96
vamco2020,PH041009000,9.3,18.2,336.75000000000006,19.2,5.52049180327869,30.4,74.85,128.55,8.75,9.8
vamco2020,PH087805000,68.07499999999999,114.45,134.95,7.725,2.4536363636363636,13.725,32.475,46.375,8.5,10.425
vamco2020,PH060606000,21.040000000000003,31.33,46.519999999999996,5.93,1.5006451612903224,8.940000000000001,18.08,30.66,12.879999999999999,14.919999999999998
vamco2020,PH175322000,9.274999999999999,15.016666666666666,20.308333333333334,2.208333333333333,0.8123333333333334,4.1,8.558333333333334,14.133333333333333,3.1249999999999996,7.366666666666665
vamco2020,PH012808000,23.825,40.125,79.875,8.275,3.195,15.45,32.625,48.2,40.199999999999996,54.175
vamco2020,PH034906000,42.775,94.9,146.45000000000002,6.125,2.400819672131148,11.775000000000002,29.3,48.225,20.675,20.925
vamco2020,PH175310000,9.55625,20.349999999999998,2.4125,0.575,0.18557692307692308,0.7124999999999999,1.5625,2.33125,8.94375,12.68125
vamco2020,PH072221000,24.4,44.9,127.025,9.225,2.5923469387755103,15.975,46.974999999999994,78.2375,6.6375,7.7125
vamco2020,PH051603000,85.32499999999999,149.425,648.975,46.425,9.686194029850746,82.85,146.575,243.75,5.375,8.1
vamco2020,PH083717000,27.375,59.300000000000004,18.275000000000002,3.4,2.610714285714286,6.525,16.625,,83.3,150.375
vamco2020,PH071217000,20.64,30.759999999999998,8.459999999999999,2.3600000000000003,1.2085714285714284,3.9600000000000004,8.36,,10.0,21.44
vamco2020,PH140105000,47.16666666666667,132.76666666666665,189.73333333333332,29.666666666666668,5.127927927927928,44.93333333333333,83.1,118.33333333333333,22.033333333333335,44.300000000000004
vamco2020,PH015518000,23.25,42.8,142.10000000000002,15.05,2.329508196721312,28.25,60.15,85.95,7.05,7.9
vamco2020,PH072222000,12.5,19.174999999999997,2.25,0.825,0.32142857142857145,1.5,2.25,,18.075000000000003,18.925
vamco2020,PH101302000,12.62,13.76,3.16,1.12,0.45142857142857146,1.4,2.38,,6.4399999999999995,8.32
vamco2020,PH071218000,18.9,27.25,5.875000000000001,1.4,0.8392857142857144,2.8,5.475,,13.100000000000001,27.200000000000003
vamco2020,PH072223000,23.712500000000002,52.175,5.075,1.3875,0.725,2.3375,4.35,,4.8500000000000005,5.45
vamco2020,PH101303000,16.95,19.275000000000002,2.025,0.55,0.28928571428571426,1.025,1.5,,7.125,10.225000000000001
vamco2020,PH140106000,29.766666666666666,61.81666666666667,123.61666666666663,15.083333333333334,3.9876344086021493,29.083333333333336,51.983333333333334,77.45,36.86666666666667,46.0
vamco2020,PH061902000,25.75,42.25,30.5,4.325,1.22,5.85,11.174999999999999,18.125,35.45,40.675
vamco2020,PH166707000,4.766666666666667,11.649999999999999,8.783333333333333,1.0,0.35133333333333333,1.3833333333333333,3.1166666666666667,4.783333333333333,29.3,44.55
vamco2020,PH097201000,16.945454545454545,43.36363636363636,1.145454545454545,0.4272727272727272,0.16363636363636358,0.7909090909090908,1.136363636363636,,1.227272727272727,3.5818181818181802
vamco2020,PH050503000,13.966666666666667,24.98333333333333,320.78333333333336,14.583333333333334,4.787810945273632,28.45,68.3,115.6,26.733333333333334,34.53333333333333
vamco2020,PH086006000,61.18,104.24000000000001,154.7,6.840000000000001,2.536065573770492,12.36,29.580000000000002,53.7,8.34,13.56
vamco2020,PH015519000,10.344444444444445,14.866666666666667,138.17777777777775,8.533333333333333,2.5123232323232316,16.144444444444446,43.233333333333334,63.65555555555555,2.833333333333333,2.833333333333333
vamco2020,PH153828000,7.2250000000000005,13.9,2.1,0.8,0.3,1.55,2.1,,6.975,7.075
vamco2020,PH153831000,22.049999999999997,39.925,10.25,2.325,1.4642857142857142,4.525,10.125,,2.825,4.375
vamco2020,PH153830000,20.555555555555557,41.166666666666664,7.244444444444444,2.344444444444444,1.0349206349206348,4.033333333333333,6.933333333333333,,2.155555555555555,2.222222222222222
vamco2020,PH153835000,9.8,16.4,5.699999999999999,1.25,0.8142857142857142,2.3500000000000005,5.35,,12.3,12.299999999999999
vamco2020,PH153807000,26.366666666666667,45.800000000000004,7.388888888888888,2.2222222222222223,1.0555555555555556,4.011111111111111,7.288888888888889,,2.7999999999999994,3.422222222222221
vamco2020,PH153805000,15.92,21.06,7.08,2.06,1.0114285714285713,4.1,7.08,,7.88,12.12
vamco2020,PH153806000,11.3,24.333333333333336,7.433333333333334,2.2666666666666666,1.061904761904762,4.5,7.433333333333334,,5.766666666666667,8.433333333333334
vamco2020,PH153836000,11.325000000000001,24.175,6.999999999999999,1.85,0.9999999999999999,3.7,7.0,,5.55,8.0
vamco2020,PH153826000,17.5,33.050000000000004,8.4,2.65,1.2,4.1,8.4,,7.25,7.6499999999999995
vamco2020,PH153827000,10.600000000000001,24.724999999999998,7.049999999999999,1.85,1.007142857142857,3.2,6.875,,9.775,9.975
vamco2020,PH074609000,34.86,49.040000000000006,1.78,1.06,0.2542857142857143,1.22,1.78,,2.5599999999999996,3.5
vamco2020,PH071219000,7.124999999999999,17.599999999999998,1.175,0.525,0.16785714285714287,0.7250000000000001,1.1,,1.175,2.05
vamco2020,PH112402000,16.583870967741937,18.532258064516128,8.241935483870968,1.8806451612903223,1.1774193548387097,3.709677419354838,8.019354838709678,,5.245161290322581,9.051612903225806
vamco2020,PH166708000,15.424999999999999,25.1375,8.5625,1.375,0.3425,2.2375,4.525,5.475,22.225,40.037499999999994
vamco2020,PH051712000,49.925000000000004,69.96249999999999,675.925,39.175,9.259246575342464,62.125,124.2875,217.52499999999998,19.0875,21.475
vamco2020,PH023118000,117.45,351.5833333333333,228.18333333333334,15.033333333333337,4.656802721088435,25.966666666666676,68.11666666666667,113.46666666666667,17.316666666666666,34.28333333333333
vamco2020,PH025006000,85.14,234.16,251.54000000000005,26.64,4.573454545454546,50.080000000000005,108.56,143.78,64.24000000000001,158.36
vamco2020,PH025703000,97.975,243.9,260.5250000000001,19.95,4.736818181818183,38.375,97.75,135.3375,58.800000000000004,143.45
vamco2020,PH037703000,157.87,403.21,396.23,33.11,6.495573770491804,59.7,115.46000000000001,172.32000000000002,12.34,15.33
vamco2020,PH054108000,12.566666666666666,20.766666666666666,137.2333333333333,6.866666666666667,2.2497267759562836,11.533333333333335,23.833333333333332,41.2,2.266666666666666,4.933333333333332
vamco2020,PH097305000,17.175,29.3,9.724999999999998,2.825,1.389285714285714,5.475,9.725,,3.6750000000000003,4.175
vamco2020,PH071220000,9.05,16.925,5.275,1.225,0.7535714285714287,2.2750000000000004,4.825,,10.975000000000001,20.3
vamco2020,PH168503000,12.799999999999999,15.5,24.3,4.5,0.972,7.55,13.15,16.35,36.45,64.25
vamco2020,PH037704000,136.5,288.57,356.48,14.54,5.8439344262295085,27.99,70.19,129.45,15.110000000000001,23.48
vamco2020,PH030804000,4.266666666666667,7.6,265.23333333333335,13.233333333333334,3.958706467661692,25.133333333333333,67.93333333333334,115.23333333333333,4.5,7.8
vamco2020,PH023110000,104.66842105263157,309.56842105263155,451.43684210526305,31.00526315789473,8.207942583732056,58.38421052631578,157.12105263157895,245.8473684210526,18.41578947368421,33.17368421052632
vamco2020,PH097306000,21.966666666666665,35.7,11.55,3.9166666666666665,1.6500000000000001,6.816666666666666,11.549999999999999,,3.4333333333333327,3.9666666666666663
vamco2020,PH037705000,78.45,116.44,210.36,8.25,3.4485245901639345,16.36,45.11,71.39,22.979999999999997,52.39
vamco2020,PH063016000,16.483333333333334,33.0,6.7,2.5,0.9571428571428572,4.2,6.116666666666667,,59.28333333333334,76.5
