SID,name_year,ADM3_PCODE,entry_date,exit_date,hours_difference,is_intersect,is_third_pass
2020304N08148,atsani2020,PH141102000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH013304000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH126501000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH074604000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH141103000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH175304000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH153602000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH031402000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH072208000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH082602000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH082603000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH013305000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH063005000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH051702000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH041003000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH143201000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH054102000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH037701000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH041004000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH060402000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH104202000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH097224000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH071206000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH153603000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH104302000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH104303000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH031403000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH021507000,2020-11-05 18:00:00,2020-11-06 00:00:00,6.0,True,False
2020304N08148,atsani2020,PH103502000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH054103000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH015507000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH036902000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH025004000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH063006000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH142701000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH112502000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH012902000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH060403000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH126302000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH013306000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH140101000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH012804000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,True,False
2020304N08148,atsani2020,PH015508000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH124716000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH012811000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH112401000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH175202000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH012903000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH072209000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH175902000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH045803000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH052002000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH060602000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH056202000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH072210000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH153818000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH144401000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH166801000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH063007000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH063008000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH103503000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH083706000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH074605000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH020901000,2020-11-05 09:00:00,2020-11-06 12:00:00,27.0,True,False
2020304N08148,atsani2020,PH086002000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH168501000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH015509000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH051601000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH063009000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH060404000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH041005000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH175305000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH051703000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH052003000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH083707000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH054104000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH071207000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH041006000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH013307000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH144402000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH101301000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH015510000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH043402000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH166802000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH015511000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH153604000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH097303000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH025005000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH060603000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH023104000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH144403000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH071248000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH071208000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH087802000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH064503000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH015512000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH045804000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH074607000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH063010000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH153605000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH015513000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH133902000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH104304000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH084802000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH174001000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH084803000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH031404000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH141104000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH015514000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH140102000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH072212000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH051704000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH034902000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH175203000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH157002000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH104203000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH086402000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH144404000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH072213000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH112503000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH037101000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH112323000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH175306000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH153633000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH153606000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH140103000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH140104000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH045605000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH067901000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH071209000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH160201000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH174002000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH015515000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH060604000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH021508000,2020-11-05 18:00:00,2020-11-06 00:00:00,6.0,True,False
2020304N08148,atsani2020,PH141105000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH051705000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH051706000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH031405000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH175204000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH056203000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH153802000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH153803000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH056204000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH153637000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH160302000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH083710000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH045606000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH012806000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,True,False
2020304N08148,atsani2020,PH012904000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH013308000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH015516000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH023105000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH166704000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH060405000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH031406000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH175307000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH153607000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH160202000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH098302000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH013309000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH023106000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH034903000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH037102000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH101322000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH025702000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH023107000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH063012000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH034904000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH087803000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH012905000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH051707000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH043404000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH064504000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH104305000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH175308000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH168502000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH166804000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH087804000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH045805000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH175903000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH051708000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH041007000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH104204000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH148101000,2020-11-05 18:00:00,2020-11-06 00:00:00,6.0,True,False
2020304N08148,atsani2020,PH153632000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH071210000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH015517000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH041008000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH064505000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH175904000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH045607000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH043406000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH021509000,2020-11-05 09:00:00,2020-11-06 06:00:00,21.0,True,False
2020304N08148,atsani2020,PH086003000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH086004000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH063013000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH175102000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH137501000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH083713000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH031407000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH060605000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH021510000,2020-11-05 18:00:00,2020-11-06 00:00:00,6.0,True,False
2020304N08148,atsani2020,PH050502000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH051709000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH036903000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH082605000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH051710000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH035405000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH037103000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH045608000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH071211000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH064506000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH074608000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH166805000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH012907000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH051602000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH036904000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH083714000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH084804000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH112504000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH051711000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH052004000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH012807000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,True,False
2020304N08148,atsani2020,PH045806000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH083715000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH063014000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH071212000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH072215000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH112303000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH124702000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH160204000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH166806000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH042104000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH034905000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH166807000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH037702000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH056205000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH056206000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH037104000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH054105000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH045610000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH084805000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH101801000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH112505000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH071213000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH072216000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH084806000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH064507000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH043407000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH042105000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH054106000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH072217000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH012908000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH015503000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH045802000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH030803000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH012805000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH074606000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH083708000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH160301000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
2020304N08148,atsani2020,PH043403000,2020-11-05 21:00:00,2020-11-06 00:00:00,3.0,False,False
2020304N08148,atsani2020,PH166803000,2020-11-05 18:00:00,2020-11-05 21:00:00,3.0,False,False
